Row/Case,Status,VARY   1,VARY   2,FLOWEA,FLOWWA,FLOWFUR,XFIN1,XFIN2,XWIN1,XWIN2,XEAIN1,XEAIN2
211,OK,7.5,24,68.5,24,7.5,0.0932001407,0.0157353087,0.0328980934,0.914381079,0.873901766,0.0698836118
212,OK,7.5,26,66.5,26,7.5,0.0954624883,0.0160568797,0.0329012489,0.914168193,0.871636263,0.0697749278
213,OK,7.5,28,64.5,28,7.5,0.0978434681,0.016393088,0.0329039524,0.913946486,0.86925258,0.069660426
214,OK,7.5,30,62.5,30,7.5,0.10035303,0.0167450384,0.0329061199,0.913715357,0.86674085,0.0695396049
215,OK,7.5,32,60.5,32,7.5,0.103002298,0.0171139575,0.0329076531,0.913474141,0.864090049,0.0694119016
216,OK,7.5,34,58.5,34,7.5,0.105803754,0.0175012113,0.0329084356,0.913222107,0.86128781,0.069276682
217,OK,7.5,36,56.5,36,7.5,0.108771454,0.0179083269,0.0329083302,0.912958444,0.858320216,0.0691332289
218,OK,7.5,38,54.5,38,7.5,0.111921287,0.0183370181,0.032907174,0.912682254,0.855171539,0.0689807276
219,OK,7.5,40,52.5,40,7.5,0.115271294,0.0187892166,0.0329047727,0.912392535,0.851823933,0.0688182484
220,OK,7.5,42,50.5,42,7.5,0.118842046,0.0192671092,0.0329008941,0.912088166,0.848257059,0.0686447249
221,OK,7.5,44,48.5,44,7.5,0.122657119,0.0197731841,0.0328952589,0.911767888,0.844447622,0.0684589275
222,OK,7.5,46,46.5,46,7.5,0.126743667,0.0203102875,0.0328875295,0.911430282,0.840368803,0.0682594302
223,OK,7.5,48,44.5,48,7.5,0.131133142,0.0208816939,0.0328772961,0.911073738,0.835989562,0.0680445683
224,OK,7.5,50,42.5,50,7.5,0.135862197,0.0214911942,0.0328640573,0.91069642,0.831273746,0.0678123858
225,OK,8,20,72,20,8,0.0949764286,0.0159879664,0.0329006188,0.914213746,0.872122953,0.0697982874
226,OK,8,22,70,22,8,0.0971731471,0.0162986626,0.0329032549,0.914008663,0.869923598,0.0696926744
227,OK,8,24,68,24,8,0.0994793167,0.0166227831,0.0329054443,0.913795532,0.867615239,0.0695816853
228,OK,8,26,66,26,8,0.101903636,0.0169612881,0.0329071112,0.913573831,0.865189253,0.0694648805
229,OK,8,28,64,28,8,0.104455774,0.0173152377,0.0329081664,0.913342993,0.86263606,0.0693417694
230,OK,8,30,62,30,8,0.107146512,0.0176858058,0.0329085067,0.913102391,0.859944982,0.0692118028
231,OK,8,32,60,32,8,0.109987911,0.0180742969,0.0329080108,0.912851339,0.857104078,0.0690743636
232,OK,8,34,58,34,8,0.112993513,0.0184821651,0.0329065364,0.912589079,0.854099951,0.0689287561
233,OK,8,36,56,36,8,0.116178573,0.0189110382,0.0329039158,0.91231477,0.850917511,0.068774192
234,OK,8,38,54,38,8,0.119560352,0.0193627449,0.0328999504,0.91202748,0.847539698,0.068609775
235,OK,8,40,52,40,8,0.123158456,0.0198393492,0.0328944046,0.91172617,0.843947139,0.0684344803
